2.226751471511949489e+02,1.951535227118804130e+02,1.444503892578556474e+02,1.653536052411585899e+02,1.904664333949312152e+02,2.200574078924975652e+02,1.710512808548767225e+02,1.472201348164721253e+02,1.807972457022423214e+02,1.769219446690791813e+02,1.769219446690791813e+02,1.923163121580783468e+02,1.588970510647897072e+02,1.857921402011284897e+02,2.047057567424100739e+02,2.106759772640556605e+02,1.760670037646576418e+02,1.563034729940256398e+02,1.762700420567626907e+02,2.068506514120329598e+02,1.937260891488858761e+02,2.402617664928582144e+02,2.174699432207594327e+02,2.293095174042070425e+02,2.241422155802843577e+02,2.036911693741591307e+02,2.015333969172377238e+02,2.084829128366899056e+02,1.818892142304155755e+02,1.872658318743900168e+02,1.554848348924915058e+02,1.554848348924915058e+02,1.885067843963217342e+02,1.796667931415213388e+02,1.758676664932701783e+02,1.697940322333694212e+02,1.616168504772946051e+02,1.733560788285025751e+02,1.669880568761483346e+02,1.746091110603090328e+02,1.689754184047715171e+02,1.465187418139935858e+02,2.034363008018288497e+02,1.683979865935538385e+02,1.400768256116516000e+02,1.614296971539654919e+02,1.677729975552325925e+02,1.488336698424607505e+02,1.688645971795612866e+02,1.688712348885103438e+02,1.612970964284828597e+02,1.500595094588757092e+02,1.990652276267022103e+02,1.464194157898483581e+02,1.868195570724164440e+02,1.588542898198322177e+02,1.931416433580640444e+02,2.030392926317384763e+02,1.773170100348449409e+02,1.810887588635840757e+02,1.814299466867590525e+02,2.200788053252516079e+02,1.936309969254165253e+02,1.941653494128265436e+02,1.926317045943470703e+02,1.839156670605946147e+02,1.794919726422337192e+02,1.903680932681540980e+02,2.053267870443289098e+02,2.072146664909009530e+02,1.891476491722966671e+02,1.720278461383784645e+02,1.660776812038849641e+02,1.503235862821576347e+02,1.752337216150284007e+02,1.375363419767226674e+02,1.700647853453886569e+02,1.937426259265760677e+02,1.870730329929329230e+02,2.217999106825284912e+02,1.756905709342130990e+02,1.951355803001402478e+02,1.668701870757484187e+02,1.940563251608579662e+02,2.373655389506282063e+02,2.226232749760659999e+02,1.986448276851022570e+02,1.724978808593905342e+02,1.835539322382112744e+02,2.320066179325006033e+02,2.051820115655562518e+02,2.077164281120618625e+02,2.143807968717862309e+02,2.143807968717862309e+02,2.038671011696391702e+02,2.020535594292866790e+02,2.345802056528131629e+02,2.793605654049725331e+02,3.028756439045736215e+02,1.799470290525049450e+02
1.566744305597961784e+02,1.515740372619993650e+02,1.618076940884003250e+02,1.693589720890219610e+02,1.781522040877897552e+02,1.795185535354032709e+02,1.723450078689415932e+02,1.665389919046153295e+02,1.541577151703905315e+02,1.583146001494373252e+02,1.626372828569667490e+02,1.553958905782749582e+02,1.647677636397179697e+02,1.643456068672429069e+02,1.366270151415031648e+02,1.858193881288922853e+02,1.747108837545652023e+02,1.628505905862396048e+02,1.880353978074164161e+02,1.825420567482802312e+02,1.871382093358301972e+02,2.026770030905200883e+02,2.395093343030018787e+02,2.171727303949137422e+02,2.051804995153316327e+02,2.358282291024724202e+02,1.741368929756234536e+02,1.758094637727311920e+02,1.938326858996987880e+02,1.822229314284967643e+02,1.348734484393074240e+02,1.612440887264626781e+02,1.637628979297138585e+02,2.023293828168120569e+02,1.828181843249590770e+02,1.714031725197366143e+02,1.653122433209486246e+02,1.659389704238823242e+02,1.766525636000037593e+02,1.766525636000037593e+02,1.583908532863657683e+02,1.640160944398683682e+02,1.635224402955388996e+02,1.761251075682272358e+02,1.512884798362879906e+02,1.456643401931112010e+02,1.453610845697207310e+02,1.486909210154079233e+02,1.644777920744911057e+02,1.755828558877149987e+02,1.747713267031033979e+02,1.689709188692215207e+02,1.596295628753312030e+02,1.819927139959192175e+02,1.422220457978310719e+02,1.811044972364727528e+02,2.056634713711987956e+02,2.084017495841073924e+02,2.352410646641411631e+02,1.856502114444517701e+02,2.458804536381336732e+02,1.885464611189609059e+02,1.885464611171101410e+02,1.676953080669626388e+02,1.618672016843043480e+02,1.606369607754745061e+02,1.720482876581363598e+02,2.096499966979199314e+02,1.811072004442628440e+02,1.810303467801628301e+02,1.820032060032288541e+02,1.583924916326560606e+02,1.353618848622892017e+02,1.574017276594502732e+02,2.025823299505584885e+02,1.407611395381833290e+02,1.547695530078115951e+02,1.301189269499757302e+02,1.560006296882940546e+02,1.623842221896402691e+02,1.756181120281427184e+02,1.628570177484230328e+02,1.950185187780190574e+02,1.990412980318912446e+02,2.172331324641468768e+02,1.765163168866604622e+02,2.035090558038277209e+02,2.153872675810659416e+02,1.879340846706271577e+02,1.560513062311311785e+02,1.345607402145772653e+02,1.753689218665087424e+02,1.450216544153691700e+02,1.859183993170596523e+02,2.070186347351210827e+02,2.173643034564071854e+02,2.455443451581766965e+02,2.854297833175058372e+02,3.086999042973623091e+02,2.242698931360197321e+02
1.352407271652835163e+02,1.801288559906239470e+02,1.924467929529188837e+02,1.968841588782744623e+02,1.968841588782744623e+02,1.996990333146843000e+02,1.632535822516408359e+02,1.435566671361760882e+02,1.784958829322468432e+02,1.689985623721213983e+02,1.594599489888352082e+02,1.628296483500643603e+02,1.718691468270245650e+02,1.667745966795033041e+02,1.636258842438837178e+02,2.131897054548720121e+02,1.743891366716746916e+02,2.151121097951853471e+02,2.393499241976373355e+02,2.695163532655687959e+02,2.252479444397642965e+02,2.632617702722286026e+02,2.185306526454417053e+02,1.951568119292082315e+02,1.951568119292082315e+02,2.150064323161277571e+02,2.352454794730352035e+02,2.007050292989536047e+02,1.596143233159887700e+02,1.276016921408816245e+02,1.454071321320153061e+02,1.707627712167125651e+02,1.462432265072488349e+02,1.450387444547881728e+02,1.642339516760096103e+02,1.674457566807342914e+02,1.717642986585049130e+02,1.633362499270538137e+02,1.378074445332397886e+02,1.541153039638293762e+02,1.329318961556352576e+02,1.718895373150916157e+02,1.547525603411588691e+02,1.293532160467566428e+02,1.748242065010767305e+02,1.380926324140072552e+02,1.585418507329134172e+02,1.476223419414099567e+02,1.506438849003686187e+02,1.617260528150911227e+02,1.511916261337899527e+02,1.019046247649153116e+02,1.524177143367338374e+02,1.453956489449218452e+02,1.348726120903783681e+02,1.312407434641877728e+02,1.516898518777743732e+02,1.406135446750438973e+02,1.936727318703909759e+02,1.712847272027051417e+02,1.936605118626440287e+02,1.771526783467261907e+02,1.751317746629549674e+02,1.428801402847871032e+02,1.424803251800908583e+02,1.447108917124524794e+02,1.223736989470841081e+02,1.494919923192050533e+02,1.616392197650644960e+02,1.510677025851631470e+02,1.530909816080721839e+02,1.521674815469156385e+02,1.373662562617662388e+02,1.974790335426259276e+02,1.590515145355512061e+02,1.590515145355512061e+02,1.335501203751937567e+02,1.452571155102190232e+02,1.770633083878652201e+02,1.496392615980646212e+02,1.635352679039171164e+02,1.551067946560377209e+02,1.679544303580978521e+02,2.194783400004001805e+02,2.011094578821080745e+02,2.137876497190789848e+02,2.131240438811933018e+02,1.323821410159270044e+02,1.456802564731960103e+02,1.474558135030837889e+02,1.672003727026206548e+02,1.710375901210602763e+02,1.825388893070594349e+02,1.978290964493660908e+02,2.260452639012839882e+02,2.215063477725606162e+02,2.444220152214859922e+02,2.906124380097157882e+02,3.454191527433670785e+02,2.572850537230686996e+02
1.534982909514025096e+02,1.163909858825929859e+02,1.342537293867674464e+02,1.660037963934810250e+02,1.556918834325584271e+02,1.752843125825687309e+02,1.465827899928619331e+02,1.569073756295036617e+02,1.268886523591961009e+02,1.739093713056012120e+02,1.497010025669347328e+02,1.620840921723968222e+02,1.800117567415564110e+02,1.744734166061854239e+02,1.977547781795440756e+02,2.185076859644769627e+02,1.614259569299951522e+02,2.141584495405809321e+02,1.514106921187636488e+02,1.851771297487944139e+02,2.121940825368294554e+02,2.063145874605609151e+02,1.870890460342832284e+02,1.313008886849904684e+02,1.838421711248609540e+02,1.953847401234310439e+02,1.984652699047045985e+02,1.829642325206336864e+02,2.001060150902183352e+02,1.381845543711733058e+02,1.379005610155833210e+02,1.520172845733198983e+02,1.685248325118123489e+02,1.635046177238394023e+02,1.661627174003381811e+02,1.931338481152213262e+02,1.784013763026855486e+02,1.472410202185047865e+02,1.698822380972306973e+02,1.439843218835461300e+02,1.424882797912469812e+02,1.424882797912469812e+02,1.424194355748025771e+02,1.414635423898167517e+02,1.308409742626341483e+02,1.405905771090572216e+02,1.798688052558374295e+02,1.541022458938209070e+02,1.363830533431157050e+02,1.262978583882060093e+02,1.483149729552520739e+02,1.429496444625386289e+02,1.544720523067104523e+02,1.561744251427822689e+02,1.530496892048037978e+02,1.662309887756378544e+02,1.696279791741598046e+02,1.321264173004994973e+02,1.322764005840273853e+02,1.216193151065888287e+02,1.744552587842271123e+02,1.597403994002712295e+02,1.171338270903367516e+02,1.122138552134798601e+02,1.122138552134798601e+02,1.288910132806286128e+02,1.540136054275614015e+02,1.352964369822960862e+02,1.398607393697525367e+02,1.391755655100333229e+02,1.477972361050935319e+02,1.887645252208903912e+02,1.365225033118520628e+02,1.756727445657268447e+02,1.536512179958945410e+02,1.538755788678116971e+02,1.576126133324925718e+02,1.464075455588788373e+02,1.350777398980747250e+02,1.767354175223062498e+02,1.635610984883247170e+02,1.638911908292984378e+02,1.587762887230360320e+02,1.728139723893934843e+02,1.975763464439448853e+02,2.167633506037172992e+02,1.966474176235600453e+02,1.617479319779301363e+02,1.903086533348568139e+02,1.854712285518782551e+02,1.895995088581634036e+02,1.481216697443431372e+02,1.872269772573783087e+02,1.817923021899217986e+02,1.510448071153086573e+02,1.988156130315383905e+02,2.372539682415997788e+02,2.228229141014243453e+02,2.695492213493421332e+02,3.270901022707825518e+02
1.408546362487537635e+02,1.345581954649802583e+02,1.419795803221907704e+02,1.489272342132169911e+02,1.481255723040709711e+02,1.854211335714847451e+02,1.558591029545905826e+02,1.544902150344057645e+02,1.808574898350266835e+02,1.813231355979657451e+02,1.549873213553042604e+02,1.640072672883262612e+02,1.702132558050847422e+02,1.686894428886610058e+02,1.494261948146635461e+02,1.494261948146635461e+02,1.432853502261996823e+02,1.624579954812938922e+02,1.535731361052541502e+02,1.618248392380572795e+02,1.481946477062551821e+02,1.843019013023126149e+02,1.944026001492267142e+02,1.570010667884567965e+02,1.363894909689190058e+02,1.616872102298736138e+02,1.391895361021011865e+02,1.600704223329043430e+02,1.315971067462988913e+02,1.419194014797835450e+02,1.734542428332248107e+02,1.844505665678484547e+02,1.596154391361866374e+02,1.624140486786452868e+02,1.260690182321159227e+02,1.759299389856071230e+02,1.476350900521936182e+02,1.480485457695418745e+02,1.653223754845413964e+02,1.411681078848092170e+02,1.515270314909671470e+02,1.438409130208582951e+02,1.708673511479605907e+02,1.639849930405885345e+02,1.777981069045189031e+02,1.623988114197568393e+02,1.383856908536011474e+02,1.244113296911472588e+02,1.250461566538991747e+02,1.518794419540953982e+02,1.334341381251795156e+02,1.306149123319458454e+02,1.463111455425372185e+02,1.585480928700844743e+02,2.022043964825734861e+02,1.842882813040741610e+02,2.472928618716118763e+02,2.061686562619674987e+02,1.699738398250320870e+02,1.250209987618787579e+02,1.250209987618787579e+02,1.361623422846389815e+02,1.371657129951518641e+02,1.558366486860252564e+02,1.599563308596460161e+02,1.525807354992828095e+02,1.554141203565949354e+02,1.774462514056448015e+02,1.609166535609096513e+02,1.695498740367739003e+02,1.481927906851199168e+02,1.660969105415312015e+02,1.604555319557763937e+02,1.690404643638788116e+02,1.617779529161051641e+02,1.430140581971279516e+02,1.417376183372799403e+02,1.592273025322727733e+02,1.293238837529031002e+02,1.633507381344534792e+02,1.525030534725324856e+02,1.578433567365713373e+02,1.363660139307486361e+02,1.408204218948108064e+02,1.486044492105158952e+02,1.486044492105158952e+02,1.739861866044409453e+02,2.210503920444973573e+02,1.676713645637207435e+02,1.648784008560911616e+02,1.598089658613664028e+02,1.680278115151874658e+02,1.583347434055773704e+02,1.939163509051438155e+02,1.948112782009383750e+02,1.981309430294854224e+02,1.876944066961242470e+02,2.601941077916510494e+02,3.473977257594818866e+02,3.614918009858290588e+02
1.544133220592991620e+02,1.449767875412901503e+02,1.418182961017618027e+02,1.442221741875666225e+02,1.674908209891967203e+02,1.257269382912029698e+02,1.582167945610100901e+02,1.625848652051542729e+02,1.989039399555500722e+02,1.483698536248935795e+02,1.947777873965807771e+02,1.607938031958161105e+02,1.607938031951909466e+02,2.018496431026575806e+02,1.717853380930541221e+02,1.720431516545314139e+02,1.700814638481251677e+02,1.646067373206956290e+02,1.652184134723962643e+02,1.662447722304709430e+02,1.729661626663374250e+02,1.790247940982135333e+02,1.506297455014541526e+02,1.939121760587674999e+02,1.522071290297610062e+02,1.528378289784618858e+02,1.403258472935376346e+02,1.445322348807658841e+02,1.462315042930947016e+02,1.405232566265457876e+02,1.671442152563766115e+02,1.468164869589075181e+02,1.468164869589075181e+02,1.389721172742533213e+02,1.540493592089896993e+02,1.823997098928853120e+02,1.703495132734719846e+02,1.618912295069212348e+02,1.979859173489791146e+02,1.243790165562414813e+02,1.721218485887126235e+02,1.592693306151823549e+02,1.633771604109092550e+02,1.488969969495596501e+02,1.559658194000179492e+02,1.558485170067021102e+02,1.716225613906156013e+02,1.278700698403281137e+02,1.552103881678083042e+02,1.890728254222014755e+02,2.096200041083061478e+02,2.039773807920955448e+02,1.686321947811030384e+02,1.533873414086875755e+02,1.472871852310015015e+02,1.349709630328755168e+02,1.563896640117097832e+02,1.303052992986345657e+02,1.690854570909023096e+02,1.521007957468392249e+02,2.073519593798664573e+02,2.173510677081585527e+02,1.604866926011635826e+02,1.617250730622480432e+02,1.587813008007215956e+02,1.925394100039520993e+02,1.550303536745814483e+02,1.724853888421789065e+02,1.498305045871444463e+02,1.420940418871568909e+02,1.351361029786968402e+02,1.470520816998488272e+02,1.432613167318945102e+02,1.400240649243163489e+02,1.369621668054548138e+02,1.687238444065009162e+02,1.337652714958070987e+02,1.815329773502921569e+02,1.467426157288846298e+02,1.494304997701165121e+02,1.490506881068927783e+02,1.415481771497751993e+02,1.415481771497751993e+02,1.367215204583839068e+02,1.504434642083509743e+02,1.706687994504122514e+02,1.588671118783420582e+02,1.740577431686577086e+02,1.655269743778002578e+02,1.661941432383437984e+02,1.727657320508355951e+02,1.643805960863812174e+02,1.501527948317472863e+02,1.854420790659280556e+02,1.625400949482021815e+02,1.858970867923459309e+02,2.234043824597562775e+02,2.328296445923496378e+02,3.474909515875547754e+02,3.634469610294815425e+02
1.234845696069857581e+02,1.432538798708274612e+02,1.572762896152310077e+02,1.635115258095250965e+02,1.305111352630221120e+02,1.589942946647166764e+02,1.572253063848056058e+02,1.712881099633068516e+02,1.667272175196164881e+02,1.659718475248750167e+02,1.659718475248750167e+02,1.789957128904026717e+02,1.932735173037364120e+02,1.790319731930635498e+02,1.603568772102736943e+02,1.852225712530221244e+02,1.508903340085616946e+02,1.716403442509595720e+02,1.531858977240908644e+02,1.533213922966604059e+02,1.787000866749790475e+02,1.721313054434935736e+02,1.814952327690556331e+02,1.420294624973164161e+02,1.456558028389143828e+02,1.529758425605295145e+02,1.847134659082087182e+02,1.714908465603156174e+02,1.641968872801015777e+02,1.875806515370744592e+02,1.926790980674019238e+02,1.926790980674019238e+02,1.770000505566717095e+02,1.466904114181429577e+02,1.389883391191322062e+02,1.566354819370023961e+02,1.517283354942277640e+02,1.974836817222277432e+02,2.284108905523675048e+02,2.135178842069833536e+02,1.610103061404573737e+02,1.418749314034390636e+02,1.530527183633966786e+02,2.100910917353325544e+02,2.117044737978328044e+02,1.985465904980265748e+02,1.744453341460834963e+02,1.630345650954356245e+02,1.620794428600123922e+02,1.745621993179828451e+02,1.980418695749726794e+02,1.980970341672809809e+02,2.155901907807053703e+02,2.155901907807053703e+02,1.776671360890377684e+02,1.592279827106660832e+02,1.614317744865193163e+02,1.665989069010150843e+02,1.778292598218127125e+02,1.903990700139966634e+02,1.772456655522571509e+02,1.856530882076456237e+02,1.516308904561211648e+02,1.643503866583560864e+02,1.631655239650265798e+02,1.799866736080945486e+02,1.454966376126819512e+02,1.413061026060372569e+02,1.430756159031882646e+02,1.489347870942131635e+02,1.557203099300694475e+02,1.578522088302058251e+02,1.503706244681032729e+02,1.412926789098651454e+02,1.783206288153765797e+02,1.499412719135700627e+02,1.537528578430350876e+02,1.502047354416449423e+02,1.283880212717243694e+02,1.628899037037011510e+02,1.826725370884584834e+02,1.678617401893891383e+02,1.433015929803518702e+02,1.525261907656781659e+02,1.487448406457870362e+02,1.531822092619961495e+02,1.572650243124563190e+02,1.699845752674933124e+02,1.942240801660892942e+02,1.436012834398973155e+02,1.481983116511688650e+02,1.907723146995796242e+02,1.941488818346574874e+02,1.879923367905759619e+02,1.936723302694232984e+02,1.907770521376259580e+02,2.330810941906380549e+02,2.003667264760903208e+02,3.323853460781839999e+02,4.006756210007804953e+02
1.462237042862460612e+02,1.691038361720237617e+02,1.433861770718786488e+02,1.710484487270525733e+02,1.782084588020824754e+02,1.956737188617747734e+02,1.754375698918159969e+02,1.709392745137604379e+02,1.501342835963660605e+02,1.674517624724790608e+02,1.474004102427578857e+02,1.496205860975947530e+02,1.498656003265647882e+02,1.759048861855221730e+02,1.677449040018285586e+02,1.646905988639749410e+02,1.796044663968708051e+02,1.709891598781297262e+02,1.564213470795237413e+02,1.987879061075188645e+02,1.985348125055534183e+02,1.505632415299631646e+02,1.087902639931504609e+02,1.728953467154850614e+02,1.468120070235333401e+02,1.514042542769933561e+02,1.771895032011657918e+02,1.450069605838145890e+02,1.582138168329361179e+02,1.582138168329361179e+02,1.427875521045625362e+02,1.549407196858933276e+02,1.616543535748401723e+02,1.324291102230627644e+02,1.800852578000755670e+02,1.258950456455600033e+02,1.351691636958361187e+02,1.365821304626312553e+02,1.456675974877373392e+02,1.495471564923865060e+02,1.517165684809664015e+02,1.627070108040512650e+02,1.836973110534793534e+02,1.939110781309317986e+02,2.096038486191934567e+02,1.947946342080789179e+02,1.538877047489199299e+02,1.603793899498067788e+02,1.628694873174452482e+02,1.512252862679492011e+02,1.529583318149436195e+02,1.529583318149436195e+02,1.862225694528035547e+02,1.716463234480294204e+02,1.576345265922757903e+02,1.385512430946681661e+02,1.469361757964326785e+02,1.758174943963244630e+02,1.571512963654028283e+02,1.693517506294932105e+02,1.533271345037032063e+02,1.407101487094580818e+02,1.951027546243961410e+02,1.828544016263410299e+02,1.730998990423417467e+02,1.726296194356434910e+02,2.693124385874473887e+02,2.917036218495190951e+02,1.578980562041054725e+02,1.699431897111398655e+02,1.649166559498534070e+02,1.698476225786783118e+02,1.613079607658168584e+02,1.695079358797718783e+02,1.748453401245693328e+02,1.748453401245693328e+02,1.823738357579591138e+02,1.457148706688555819e+02,1.638851763997002706e+02,1.732136696865603369e+02,1.451877942798255958e+02,1.494081922198518271e+02,1.842278335688183404e+02,1.569654392657953110e+02,1.344826117106443917e+02,1.660078475250884935e+02,1.638779534697797544e+02,1.576391258364359373e+02,1.711949877522366137e+02,1.680050163627419124e+02,1.613277876354774776e+02,1.758235356420076130e+02,1.820520861062772440e+02,1.954439750137542262e+02,1.818374610540397214e+02,1.976866895335291190e+02,2.159413323793316408e+02,2.827705046009614875e+02,4.611630259643221166e+02,3.154398607925228930e+02
1.992230321337579539e+02,1.984286598044806453e+02,2.059408127058809441e+02,1.778641637470752812e+02,1.872274959921617210e+02,1.872274959921617210e+02,2.028016653835496754e+02,1.828260694248547225e+02,1.793122864148765530e+02,1.840911872272354231e+02,2.012163090007898631e+02,2.170523015622471803e+02,1.984878417433275501e+02,1.622232985742163009e+02,1.876654501972294611e+02,1.882466253982266835e+02,1.769229637483772706e+02,1.956567066737811729e+02,1.940071724117892700e+02,2.086663942022307765e+02,1.978101982563179035e+02,2.093325678729294168e+02,1.622363695843604887e+02,1.805869842879237126e+02,2.041214815076861555e+02,1.689272630723624502e+02,1.818087316460754153e+02,1.558031075229846465e+02,1.778884042947706234e+02,2.034209397223079918e+02,1.958842870172982202e+02,1.665349192345474876e+02,2.084883077708587962e+02,2.039618962581322421e+02,1.750968868485385030e+02,2.040344513862041822e+02,1.683430806833464715e+02,1.135891300726825079e+02,1.810783269993739282e+02,2.176939962066444707e+02,1.630353809820825575e+02,1.458414037172167639e+02,1.888563685929869109e+02,1.811112557771230911e+02,1.886351944069015190e+02,1.654499410860202318e+02,1.747019877822639273e+02,1.856407462184056385e+02,1.730950058648908225e+02,1.730950058648908225e+02,1.745299429310587698e+02,1.319733265153239756e+02,1.610072926750319766e+02,1.539216756453941173e+02,1.689186161078367263e+02,1.652202714688281446e+02,1.268727224534106028e+02,1.574696108925001852e+02,1.414228917256700697e+02,1.305553996489654196e+02,1.652221004345342408e+02,1.663296121969170258e+02,1.793705044613149084e+02,1.516947926867724163e+02,2.298491072266478739e+02,5.330947714098501820e+02,9.550751799505387680e+02,3.393758587106685809e+02,1.849077622761270732e+02,1.711139158472462896e+02,1.999074300836213638e+02,1.881410434279536616e+02,1.881410434279536616e+02,1.894284472839589739e+02,1.707182684073109158e+02,1.858971528178178119e+02,1.618561481990143989e+02,1.631170138108510059e+02,1.366347634552636237e+02,1.462496579390856652e+02,1.526608703658618253e+02,1.757232598657377594e+02,1.537131440533904652e+02,1.868534150411618100e+02,1.793721127414908096e+02,1.774717570137007669e+02,1.656616563526127948e+02,1.613454002898635053e+02,1.411701576049721041e+02,1.621048493628551910e+02,1.480299592233964745e+02,1.511827814396159226e+02,1.745860756961579909e+02,1.768738778757719388e+02,2.010666463007205493e+02,1.875005682625934753e+02,2.825614055386690779e+02,3.562588033126575056e+02,3.562588033126575056e+02,3.337881093731837154e+02
2.120690678129320759e+02,1.991615454854808149e+02,1.899625333139389340e+02,1.899625333139389340e+02,2.124387419444524312e+02,1.762175410271599958e+02,2.100165178358565754e+02,2.377005799141165312e+02,2.068419156073085787e+02,1.929386954001860204e+02,1.694487306160800131e+02,2.213790473006243928e+02,1.857192079044600632e+02,1.818346970245816294e+02,1.926262035546667448e+02,2.010040228559199704e+02,1.797434368296845264e+02,1.808919205443287410e+02,2.017437967420448501e+02,2.141645745994937897e+02,1.895415273171111039e+02,2.084253120284092802e+02,2.084253120284092802e+02,1.723435856143233025e+02,2.061736329133909749e+02,1.831660379083697876e+02,2.118258203894225744e+02,1.708177643045419245e+02,1.900954584747971694e+02,2.043173883439592373e+02,2.022784567514574974e+02,1.755831577198545688e+02,2.165676844393335614e+02,2.038513129382113220e+02,2.010023072403087099e+02,2.058690635246339298e+02,1.934352134626912516e+02,1.767533505817220885e+02,1.791625266633835167e+02,2.042965578552231136e+02,1.783756298425143996e+02,1.724900801324488384e+02,1.764564236194598834e+02,1.859157454614990002e+02,1.872912913843666729e+02,1.871231587689768503e+02,2.373000805057324669e+02,1.749471333214700337e+02,2.124268168613085663e+02,2.345043537917483718e+02,1.581931468611866478e+02,1.719920845664896945e+02,1.755948522852090719e+02,1.684460524111756001e+02,1.869267803268919579e+02,1.850013037506298588e+02,1.957567580268713527e+02,1.468999449795294368e+02,1.521433251058629139e+02,1.775260420673562294e+02,1.822882310535942452e+02,1.724687526916081310e+02,1.543390631494206673e+02,2.085821450304009943e+02,2.644401037844272651e+02,5.236546068616283947e+02,3.488193096157444870e+02,1.824543954358912856e+02,1.729903337015717000e+02,1.917105658523721559e+02,1.917105658523721559e+02,2.049714939497059163e+02,1.754723793631557385e+02,1.688913685462973149e+02,1.889775659080586649e+02,1.400120202453059619e+02,1.446606797057190192e+02,1.855914695550509350e+02,1.986676780248084242e+02,1.404243598590549027e+02,1.544069218877621097e+02,1.795858022869900310e+02,1.571667561921908600e+02,1.557119957777482568e+02,1.760261629356846811e+02,1.630458042464003370e+02,1.823570505830882666e+02,1.739161931352151669e+02,1.652564938410876039e+02,1.914943732251066422e+02,1.526824721973829071e+02,1.764822360195374813e+02,1.794908776939838049e+02,2.185371441223969668e+02,1.982215744524539218e+02,1.982215744524539218e+02,2.844709738934975576e+02,3.722150254872960318e+02,3.443303013230212173e+02,2.297136610377617671e+02
